,perc,acc,per
0,0.055,0.7733359208228217,20.04770278930664
1,0.06,0.7729477973995731,20.05156135559082
2,0.065,0.7723656122647001,20.093711853027344
3,0.07,0.7754705996506889,20.119321823120117
4,0.075,0.7727537356879488,20.200376510620117
