,perc,acc,per
0,0.08,0.7746943528041917,20.20638084411621
1,0.085,0.7700368717252086,20.26540756225586
2,0.09,0.7686784397438385,20.300111770629883
3,0.095,0.7710071802833302,20.312227249145508
4,0.1,0.7671259460508442,20.322355270385742
5,0.105,0.7684843780322143,20.321828842163086
