,perc,acc,per
0,0.005,0.7824568212691636,19.794918060302734
1,0.01,0.782068697845915,19.8057804107666
2,0.015,0.7834271298272851,19.804529190063477
3,0.02,0.7797399573064234,19.799245834350586
4,0.025,0.7805162041529207,19.875680923461914
