,perc,acc,per
0,0.03,0.7793518338831749,19.91218376159668
1,0.035,0.7803221424412964,19.968210220336914
2,0.04,0.7810983892877935,19.99711036682129
3,0.045,0.7774112167669319,19.984224319458008
4,0.05,0.778187463613429,20.029409408569336
